Claim_ID,NM_CUST,Store Name,ServiceAddress,ServiceUnit,ServiceCity,ServiceState,ServiceZip,Manufacturer,ImplementDesc,ModelNumber
SDGE-2018-3245-10922719-9122802,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 6 to <7 Watts,R20DM/950CA
SDGE-2018-3245-10922719-9122802S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 6 to <7 Watts,R20DM/950CA
SDGE-2018-3245-10922719-9122803,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10922719-9122803S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10922719-9122804,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10922719-9122804S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10923461-9129527,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10923461-9129527S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10923461-9129528,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Can Retrofit: 9 to <10 Watts,
SDGE-2018-3245-10923461-9129528S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Can Retrofit: 9 to <10 Watts,
SDGE-2018-3245-10923461-9129529,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: >=5 Watt ,BPETC60927CAFIL/2/RP
SDGE-2018-3245-10923461-9129529S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPETC60927CAFIL/2/RP
SDGE-2018-3245-10923461-9129530,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10923461-9129530S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10923461-9129531,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 3 to <4 Watts,G2540W927CA/FIL/3/RP
SDGE-2018-3245-10923461-9129531S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 3 to <4 Watts,G2540W927CA/FIL/3/RP
SDGE-2018-3245-10923461-9129532,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 5 to <6 Watts,
SDGE-2018-3245-10923461-9129532S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 5 to <6 Watts,
SDGE-2018-3245-10923461-9129533,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10923461-9129533S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10923461-9129534,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10923461-9129534S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10923461-9129535,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 6 to <7 Watts,R20DM/927CA
SDGE-2018-3245-10923461-9129535S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 6 to <7 Watts,R20DM/927CA
SDGE-2018-3245-10923461-9129536,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10923461-9129536S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10923461-9129537,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10923461-9129537S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10926334-9163920,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10926334-9163920S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929812-9197348,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929812-9197348S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929812-9197349,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929812-9197349S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929812-9197350,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929812-9197350S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929812-9197351,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 6 to <7 Watts,TR20-07050FLFH25-12DE26-1-*
SDGE-2018-3245-10929812-9197351S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 6 to <7 Watts,TR20-07050FLFH25-12DE26-1-*
SDGE-2018-3245-10929812-9197352,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10929812-9197352S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10930117-9202213,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10930117-9202213S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10930117-9202214,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10930117-9202214S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10930117-9202215,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10930117-9202215S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10930117-9202216,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10930117-9202216S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10930117-9202217,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10930117-9202217S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10930337-9205749,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10930337-9205749S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10930337-9205752,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10930337-9205752S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10930337-9205753,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 20 to <22 Watts,TBR40-18027FLFH25-12DE26-1-*
SDGE-2018-3245-10930337-9205753S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 20 to <22 Watts,TBR40-18027FLFH25-12DE26-1-*
SDGE-2018-3245-10930337-9205757,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10930337-9205757S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10930337-9205800,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED PAR38: 17 to <18  Watts,TPAR38-1503025FH25-12DE26-1-*
SDGE-2018-3245-10930337-9205800S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED PAR38: 17 to <18  Watts,TPAR38-1503025FH25-12DE26-1-*
SDGE-2018-3245-10930337-9205801,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10930337-9205801S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10932518-9218358,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10932518-9218358S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10932518-9218359,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10932518-9218359S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10932518-9218360,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 5 to <6 Watts,
SDGE-2018-3245-10932518-9218360S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 5 to <6 Watts,
SDGE-2018-3245-10932518-9218361,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932518-9218361S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932518-9218362,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10932518-9218362S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10932518-9218363,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10932518-9218363S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10932518-9218364,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932518-9218364S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932518-9218366,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10932518-9218366S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10932518-9218367,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 3 to <4 Watts,G2540W950CA/FIL/3/RP
SDGE-2018-3245-10932518-9218367S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 3 to <4 Watts,G2540W950CA/FIL/3/RP
SDGE-2018-3245-10932677-9220896,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932677-9220896S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932677-9220897,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10932677-9220897S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10932677-9220898,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932677-9220898S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932677-9220899,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 3 to <4 Watts,G2540/927CA/FIL/3/RP
SDGE-2018-3245-10932677-9220899S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 3 to <4 Watts,G2540/927CA/FIL/3/RP
SDGE-2018-3245-10932677-9220900,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 5 to <6 Watts,
SDGE-2018-3245-10932677-9220900S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 5 to <6 Watts,
SDGE-2018-3245-10932677-9220901,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10932677-9220901S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10932677-9220902,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10932677-9220902S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10932677-9220903,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 6 to <7 Watts,R20DM/950CA
SDGE-2018-3245-10932677-9220903S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 6 to <7 Watts,R20DM/950CA
SDGE-2018-3245-10932677-9220904,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10932677-9220904S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10932677-9220905,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10932677-9220905S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10934839-11124732,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10934839-11124732S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10934839-11124733,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10934839-11124733S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10934839-11124734,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10934839-11124734S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10934839-11124735,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 3 to <4 Watts,BPG2540W927CA/FIL/RP
SDGE-2018-3245-10934839-11124735S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 3 to <4 Watts,BPG2540W927CA/FIL/RP
SDGE-2018-3245-10934839-11124736,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED globe: 5 to <6 Watts,
SDGE-2018-3245-10934839-11124736S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED globe: 5 to <6 Watts,
SDGE-2018-3245-10934839-11124737,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10934839-11124737S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10934839-11124738,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10934839-11124738S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10934839-11124739,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10934839-11124739S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10934839-11124740,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10934839-11124740S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10938095-11127977,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10938095-11127977S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10938095-11127978,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10938095-11127978S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10938095-11127980,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10938095-11127980S,HOME DEPOT USA INC,HOME DEPOT USA INC,950 DENNERY RD,,SAN DIEGO,CA,92154-8471,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
